id,tweet_label,tweet,entity,ent_label
1993645229,4,Listening to Beatles songs on Pandora  so get hyped up for Beatles Rock Band #xboxE3,pandora,4
1993986234,0,Shame Ubisoft won't be showing Beyond Good &amp,xbox,0
1971178953,0,I have a headache and it won't go away ,headache,0
1977619106,0,@Jalen_Rose what u think about ur boy LeBron dipping after the game not sayin' nuthin 2 Dwight r the other Magic players? Ugh! ,lebron,2
1955815781,0,@jessgirl I still feel like crap. The fever is alive and well. ,fever,0
1833614949,0,is off work today with a throbbing headache. My whole head feels like its pulsating ,headache,0
1956989514,0,@sweeetnspicy hiii im on my ipod...i cant fall asleep ,ipod,2
1979466799,4,"@phyonetizen Thanks for adding me on Facebook, Phyo ",facebook,2
1975594969,4,"Great day in London, lovely to see all! ",london,4
1771005370,4,@mitchelmusso I love your new hair  You have to come to england sometime!,england,2
2049003898,4,"@twinsmvb i will be rooting for twins in seattle this weekend! shhh, don't tell my mariners friends ",seattle,2
2002305697,4,President obama will be arraive to ksa riyadh tomorrow....welcome there we love you so much ,obama,4
2002305697,4,President obama will be arraive to ksa riyadh tomorrow....welcome there we love you so much ,riyadh,4
2062315349,4,"cant wait till 3am, mcdonalds breakfast ",mcdonalds,4
1992419690,0,Home sick. I have a sore throat and fever. ,fever,0
1973087020,4,@AllThingsFresh beautiful &amp,seattle,4
1973484408,0,&quot,psp,0
1881977936,4,had a nice lunch at McDonalds  so sleepy now,mcdonalds,4
2003534893,0,@ChloePatrick4 Yes they crashed 640km northeast of Brazil's fernando do norohna island ,brazil,2
1971577102,4,"I'm going to prepare a tea... and then, try to have a nice conversation with a lovely person from England ",england,2
2071945177,4,Lakers win...Kobe is such a beast I swear....Lebron is still the GOAT   ....Magic played a good game though bad calls saved the Lakers ass,lakers,4
2071945177,4,Lakers win...Kobe is such a beast I swear....Lebron is still the GOAT   ....Magic played a good game though bad calls saved the Lakers ass,lebron,4
1882619642,4,@LovelyCharles Get an iPhone. ,iphone,4
1961574579,0,"@spryken ah, I'm so sorry it  I played a game of PSP with my friend tonight, and returned a while ago.",psp,2
2063716989,4,i just woke up and im ready to eat my McDonalds ,mcdonalds,4
2071541669,4,can't wait for the lakers to lose ,lakers,0
1882320575,4,@IntriguingDs Ahh...I love your music. Missed you in Seattle. ,seattle,2
1468006013,4,"@RobKardashian Rob, Your my fav Kardashian, Please say Hi to me ",kardashian,4
2069344376,4,Waiting for Game 2 To Start! GO LAKERS ,lakers,4
1996477797,4,even though i should be in bed im watching videos on youtube   i love watching the final dance in step up 2..... http://tinyurl.com/mg8ppc,youtube,2
2058997597,4,@Larissa_Ione I LOVED Taming the Fire! I emailed sydney croft with all the reasons why ,sydney,2
1467862998,4,@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ,twitter,2
2013303495,4,@ColinCancer HAHA  very funny! So what or who encouraged you to create a Twitter?,twitter,2
1883651297,0,Just doesn't feel right withou my morning starbucks ,starbucks,4
1467853135,0,Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well ,macheist,4
2061557825,0,wants an Xbox 360.  http://plurk.com/p/yzkzb,xbox,4
1685791368,0,"Twitter sucks, I'm only on here to follow Ellen, Oprah and Shane  so I dont follow me because i'm never on here",oprah,6
1685791368,0,"Twitter sucks, I'm only on here to follow Ellen, Oprah and Shane  so I dont follow me because i'm never on here",twitter,6
1823561126,0,Had to curtail my scooter ride due to rain...this place is geting like Seattle ,seattle,0
2058475045,0,Google contacts on Pre. Problem is that it imports all contacts while the iphone just imports 1 folder 'my contacts'. Have to clean'em up ,iphone,2
1982089919,0,@winstano the new psp looks horrrrriiiiid ,psp,0
1564430868,0,only 3 weeks left in london ,london,4
2045826754,0,@khlovess22 imma check it out when I get home. my school blocked youtube ,youtube,2
1677327208,0,Is sat Outside mcdonalds waiting for dale's mum. Its too early ,mcdonalds,2
2053014136,0,@heybonnie they didn't play vegas at the sydney show last night either ,sydney,2
2053014136,0,@heybonnie they didn't play vegas at the sydney show last night either ,vegas,2
2051552134,0,@shigirl2224 aww sorry ur feelin sick still hun.  i wrote ya a comment on facebook a few hrs ago-didya get it?i gotta b at gym by 9am  ...,facebook,2
1995125756,0,"feeling the need for some tea from Starbucks, but @valeriehanneken isn't here to join my coffee trip ",starbucks,2
1991365086,0,@j0ames meee!... too bad I live in Sydney! Make down under your next trip ,sydney,2
1678330204,0,OMG my headache killing me ,headache,0
1990311051,0,"PLEASE does anyone have youtube links to the mtv backstage stuff, the flash upgrade nearly killed my computer   HELP!!!",youtube,2
1555924488,0,@GpaHill not really. England and Sweden (and perhaps more) have it too. But ours' punishment is extremely harsh ,england,2
2066439491,0,Selena made me want to go to starbucks ,starbucks,2
1468006169,0,@ashman01 My only complaint about Facebook is they've changed it so much it's confusing ,facebook,0
2064220891,0,"Going home to Sydney tomorrow. I hope I won't get too bored at home, also, I have a strange feeling I will miss people in Canberra a lot ",sydney,2
2058287544,0,"My suitcase has been with me to england, greece, italy, france, china, philippines and more, this may be its last trip ",england,2
2002295494,0,The new PSP looks crap!  Such a disappointment after the conceot pics that were floating around ,psp,0
1956572302,0,I really need to stop checking my Facebook every 3 seconds hoping there's a message from Kyle ,facebook,2
2051295386,0,"Up for DMB, dr., then slept all day. Have a fever, no big deal, but Dad couldn't come down tonight.  Here's hoping for next weekend!",fever,0
2070258875,0,"@TikkaMadsen @gogomago what are you two up to?  Ah shit, Miguel's gone?   I wonder if he blames Obama for Twitter, LOL...",obama,2
2070258875,0,"@TikkaMadsen @gogomago what are you two up to?  Ah shit, Miguel's gone?   I wonder if he blames Obama for Twitter, LOL...",twitter,2
1996047169,0,i thought paulo was tomorrow  BUT i did have a grand day in ayr. now i have 3rd degree burns and most likely skin cancer.,cancer,0
1996047169,0,i thought paulo was tomorrow  BUT i did have a grand day in ayr. now i have 3rd degree burns and most likely skin cancer.,paulo,0
1996047169,0,i thought paulo was tomorrow  BUT i did have a grand day in ayr. now i have 3rd degree burns and most likely skin cancer.,skin_cancer,0
1685808674,0,@RealKidPoker You're in Wolverine?! Now I know I'm never gonna receive a Twitter reply or get to meet u during my Vegas trip this year. ,twitter,2
1685808674,0,@RealKidPoker You're in Wolverine?! Now I know I'm never gonna receive a Twitter reply or get to meet u during my Vegas trip this year. ,vegas,2
1833983889,0,"Splitting headache. Seriously. It feels like the left side of my head is going to fall off. (At this point, I kind-of wish it would.)   ",headache,0
1834582851,0,i got a realy bad headache ,headache,0
1932404163,0,Good afternoon Twerts! I'm satying at home. Thanks to the fever and........the rashes. ,fever,0
2016135182,0,"@ashleyarrison, Us sydney siders are bummed with no show!!!  so sad i could not make melbourne,,,,",sydney,2
2072416054,0,@Vicstar   Game's over.. Screw the Lakers,lakers,0
1558910666,0,Youtube is being as sporadic as twitter right about now. ,twitter,0
1558910666,0,Youtube is being as sporadic as twitter right about now. ,youtube,0
2014490945,0,GAH!  I hate it when my children get a fever in the summer   stupid bugs!  STUPID WEATHER!!!,fever,0
1984946642,0,kinda bummed the RedWings Pre-game show is on and i cant watch Taylor Swift's Dateline show. ,taylor_swift,4
1835398628,0,Tomorrow is celebrity day. I was going to be taylor swift. A dress and cowboy boots. But i have a field trip ,taylor_swift,4
1469044701,0,is home from Sydney but didn't bring back any doughnuts ,sydney,2
1976070943,0,Why is my PSP always dead when I want to use it? ,psp,0
1976953174,0,yo f*ck this game! CAVS done pissed me off for the night. finna write some music and go get intoxicated at the club ,cavs,0
1793953477,0,"@Nusretnina I know how you feel, it had the same effect on me!! Its the 3rd anniversary of my mums death to cancer tomorrow   xx",cancer,0
1469390291,0,"facebook is being a 'tard -.-'' I can't get a hold of my cousin and don't want to go out alone, 'cause that's no fun ",facebook,0
1977383119,0,Damn I left town and forgot the charger for my iphone. Major ,iphone,2
1995894892,0,@JTalk100 Hope your headache stop soon.I'm about 2 die....  I miss MaryJane so much. That was my boo! Lol,headache,0
1995894892,0,@JTalk100 Hope your headache stop soon.I'm about 2 die....  I miss MaryJane so much. That was my boo! Lol,maryjane,0
1825008476,0,"@LaurenConrad The Hills wont be the same without you Lauren,I am in sydney,Australia and I think I will stop watching ",sydney,2
1753389052,0,Noooooooo!!! There are clips missing on youtube ,youtube,2
1574043511,0,I've had a headache for 2 days and it won't go away ,headache,0
2016247619,0,@dhein i think Germany is boring. When i grow up i would move  to England or Canada ,england,6
1573255096,0,@selenagomez i'm so sorry the youtube video you accidentally deleted was the dance video one   i was just about to watch it again...,youtube,2
1880408168,0,oh... burning up. this is not good. fever ,fever,0
1980717563,0,@NoLoveInTheCity Morning Princess....I couldnt find your youtube..i was sad ,youtube,2
1991910117,0,@SweetSoaps OMG OMG!!  Good luck!  I've been through the Oprah process myself but it ended in disappointment. ,oprah,2
1555730489,0,"Was gonna play Guitar Hero with Prince Charming on Xbox Live, but buttface dad said 'no'. ",xbox,2
2004395708,0,@dougiemcfly &quot,brazil,2
2059873194,0,@BlindMonkey I want to play   I need to finally break down and get an xbox 360.,xbox,4
2053613947,0,I wished I wouldn't be so tired ... and with headache ... no interest in going drinking or anything  life sucks,headache,0
1996848607,0,123 more days until i get to see Taylor Swift in concert...thats way to long ,taylor_swift,4
1985910766,0,facebook is stuck on stupid ,facebook,0
2058279546,0,I eat mcdonalds way too much ,mcdonalds,0
1976719317,0,"Going to a funeral/memorial service. Ugh, I wish we would find a cure for cancer already. ",cancer,0
1795265418,0,@SarahAMurdoch tahnee and lola are defs my favs! Im an addict and have to get my hit from youtube though- apt block doesnt have cable!! ,youtube,2
1933131868,0,Burned his hand on the grill at McDonalds  I guess it will be harder to finger dick hungry girls tonight :/,mcdonalds,2
1827501569,0,Y is kearth 101 riddled with cancer commercials? Kinda depressing ,cancer,0
1468305298,0,Coke Zero mobile site broken... on iPhone anyway...   http://twitpic.com/2y5xp,iphone,2
2053634746,0,@coollike Hey how much friends have you got on Xbox cause your friends list is full it would not let me add you. ,xbox,2
1972498174,0,Studying history in Starbucks  So cold and nervous.,starbucks,2
2054850399,0,@tommcfly doesn't has it to sell in Brazil. I'M CRYINGGG! ,brazil,2
2030659197,0,As i read a few minutes ago... the visit of Obama in dresden is only an accommodation to Merkel (German chancellor).No touristic program ,obama,2
1677158488,0,@Gconscious i'm doing another move (back to seattle) over the next couple weeks! i miss everyone and music ,seattle,2
1834449265,0,@shaundiviney hey radio staion the 101.3 one dnt work for sydney  it just flick 2day fm playing im on a boat,sydney,2
1982476349,0,Can't finish my damn homework. Fifty more questions to go. I want to play xbox ,xbox,4
2013743788,0,@leehopkins ok you guys are just too adorable! You should have given us notice so we could have maybe met you in Seattle! ,seattle,2
2053385413,0,I miss him so much  sosososo much. I wanna be in sydney,sydney,2
1467871661,0,"I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. ",twitter,6
2016105580,4,Good morning everyone!  It is such a beautiful day here in New England!  ,england,4
