id,tokens_pos,label
2216605801,"[('waiting', 'VBG'), ('for', 'IN'), ('taylor', 'NN'), ('swift', 'NN'), ('to', 'TO'), ('follow', 'VB'), ('me', 'PRP'), ('so', 'IN'), ('i', 'NN'), ('could', 'MD'), ('message', 'VB'), ('her', 'PRP$'), ('...', ':'), ('wish', 'JJ'), ('she', 'PRP'), ('would', 'MD'), ('but', 'CC'), ('im', 'VB'), ('sure', 'JJ'), ('she', 'PRP'), ('wont', 'VBD'), ('i', 'JJ'), ('want', 'VBP'), ('to', 'TO'), ('talk', 'VB'), ('to', 'TO'), ('her', 'PRP$'), ('soooooo', 'NN'), ('bad', 'JJ')]",0
2070050937,"[('Aww', 'NNP'), ('do', 'VBP'), ('you', 'PRP'), ('really', 'RB'), ('work', 'VB'), ('in', 'IN'), ('McDonalds', 'NNP'), ('.', '.')]",0
1759088692,"[('watching', 'VBG'), ('you', 'PRP'), ('belong', 'VBP'), ('to', 'TO'), ('mee', 'VB'), ('video', 'NN'), ('-', ':'), ('-', ':'), ('taylor', 'NN'), ('swift', 'NN'), ('is', 'VBZ'), ('amazing', 'JJ'), (',', ','), ('love', 'VB'), ('her', 'PRP$'), ('...', ':'), ('my', 'PRP$'), ('new', 'JJ'), ('idol', 'NN'), ('lol', 'NN')]",4
1978842347,"[('L', 'NNP'), ('.', '.'), ('A', 'NNP'), ('.', '.'), ('vs', 'NN'), ('.', '.'), ('Orlando', 'CC'), ('...', ':'), ('I', 'PRP'), ('have', 'VBP'), ('faith', 'VBN'), ('in', 'IN'), ('L', 'NNP'), ('.', '.'), ('A', 'NNP'), ('.', '.'), ('Lakers', 'NNP'), ('.', '.'), (""I'm"", 'NNP'), ('a', 'DT'), ('true', 'JJ'), ('fan', 'NN'), ('!', '.'), ('Go', 'NNP'), ('Lakers', 'NNPS'), ('!', '.'), ('!', '.'), ('!', '.')]",4
2053704763,"[('Hey', 'NNP'), ('can', 'MD'), ('you', 'PRP'), ('tell', 'VB'), ('me', 'PRP'), ('if', 'IN'), ('we', 'PRP'), ('can', 'MD'), ('use', 'VB'), ('Xbox', 'JJ'), ('360', 'CD'), ('to', 'TO'), ('use', 'VB'), ('Twitter', 'NNP'), ('as', 'IN'), ('Tickers', 'NNP'), ('/', 'NNP'), ('popups', 'NNS'), ('?', '.'), ('That', 'DT'), ('would', 'MD'), ('be', 'VB'), ('Sweet', 'JJ'), ('!', '.')]",4
2177334527,"[('haha', 'NN'), ('realized', 'VBN'), ('today', 'NN'), ('my', 'PRP$'), ('dad', 'NN'), ('says', 'VBZ'), ('&', 'CC'), ('quot', 'NN')]",4
2070347245,"[('Listening', 'VBG'), ('to', 'TO'), ('love', 'VB'), ('story', 'NN'), ('by', 'IN'), ('taylor', 'NN'), ('swift', 'NN'), ('in', 'IN'), ('the', 'DT'), ('car', 'NN'), ('and', 'CC'), ('singing', 'NN'), ('along', 'IN')]",4
1978906868,"[('Youtube', 'NN'), ('and', 'CC'), ('Facebook', 'NNP'), ('ftw', 'NN'), ('!', '.')]",4
1823319180,"[('Red', 'NNP'), ('Devils', 'NNP'), ('champion', 'NN'), ('of', 'IN'), ('England', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('3rd', 'CD'), ('time', 'NN'), ('in', 'IN'), ('a', 'DT'), ('row', 'NN'), ('.', '.'), ('Next', 'JJ'), ('stop', 'NN'), ('CL', 'NNP'), ('title', 'NN')]",4
1932364070,"[('Not', 'RB'), ('this', 'DT'), ('year', 'NN'), (',', ','), ('Mr', 'NNP'), ('.', '.'), ('LeBron', 'NNP'), ('James', 'NNP'), ('!', '.'), ('Hahaha', 'NN'), ('!', '.')]",4
2188469473,"[('is', 'VBZ'), ('humming', 'VBG'), ('&', 'CC'), ('quot', 'NN')]",4
1467935037,"[('I', 'PRP'), ('loved', 'VBD'), ('today', 'NN')]",4
1468021347,"[('I', 'PRP'), ('saw', 'VBD'), ('that', 'IN'), ('earlier', 'JJR'), ('on', 'IN'), ('Darker', 'NNP'), ('Sights', 'NNP'), ('/', 'NNP'), ('Sounds', 'NNP'), ('.', '.'), ('I', 'PRP'), ('subscribe', 'VBP'), ('to', 'TO'), ('that', 'DT'), ('blog', 'NN'), ('in', 'IN'), ('my', 'PRP$'), ('google', 'NN'), ('reader', 'NN'), ('.', '.'), ('Yummmminesssssss', 'UH'), ('.', '.')]",4
1880879216,"[('!', '.')]",4
2071912256,"[('All', 'DT'), ('rockstars', 'NNS'), ('are', 'VBP'), ('back', 'RB'), ('home', 'NN'), (':', ':'), ('while', 'NN'), (""'"", ""''""), ('some', 'DT'), ('of', 'IN'), ('us', 'PRP'), (""'"", 'POS'), ('freshen', 'NN'), ('up', 'RB'), (',', ','), (""'"", ""''""), ('others', 'NNS'), (""'"", 'POS'), ('watch', 'NN'), ('Magic', 'NNP'), ('/', 'NNP'), ('Lakers', 'NNP'), ('game', 'NN'), (',', ','), ('then', 'RB'), (""we'll"", 'VB'), ('celebrate', 'NN'), ('Sweden', 'NNP'), ('Rock', 'NNP'), ('in', 'IN'), ('Florida', 'NNP')]",4
1957670561,"[('Going', 'VBG'), ('On', 'IN'), ('The', 'DT'), ('London', 'NNP'), ('Eye', 'NNP'), ('Today', 'NNP'), ('Wooooo', 'NNP'), ('Going', 'VBG'), ('To', 'TO'), ('Take', 'VB'), ('Lots', 'NNP'), ('Of', 'IN'), ('Pictures', 'NNP'), ('So', 'NNP'), ('Add', 'NNP'), ('Me', 'NNP'), ('On', 'IN'), ('Facebook', 'NNP'), ('To', 'TO'), ('See', 'VB'), ('Them', 'NNP'), ('When', 'WRB'), ('I', 'PRP'), ('Tweet', 'VBP'), ('That', 'DT'), (""I'm"", 'NNP'), ('Back', 'NNP'), ('Okay', 'NNP'), ('.', '.')]",4
2066791269,"[('is', 'VBZ'), ('going', 'VBG'), ('to', 'TO'), ('picnic', 'VB'), ('it', 'PRP'), ('up', 'RP'), ('then', 'RB'), ('watch', 'VB'), ('Game', 'NNP'), ('2', 'CD'), ('of', 'IN'), ('the', 'DT'), ('Lakers-Magic', 'NNP'), ('series', 'NN'), ('Go', 'NNP'), ('Lakers', 'NNP'), ('!', '.')]",4
1468007617,"[('what', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('think', 'VB'), ('of', 'IN'), ('Kelly', 'NNP'), ('clarkson', 'NN'), ('?', '.'), ('her', 'PRP$'), ('new', 'JJ'), ('album', 'NN'), ('has', 'VBZ'), ('been', 'VBN'), ('pumping', 'VBG'), ('through', 'IN'), ('my', 'PRP$'), ('MP3', 'NNP'), ('player', 'NN'), ('for', 'IN'), ('weeks', 'NNS'), ('now', 'RB')]",4
1468021270,"[('What', 'WP'), ('an', 'DT'), ('awesome', 'JJ'), ('day', 'NN'), ('Boy', 'NNP'), ('am', 'VBP'), ('I', 'PRP'), ('grateful', 'JJ'), ('&', 'CC'), ('amp', 'NN')]",4
1976012690,"[('my', 'PRP$'), ('dude', 'NN'), ('ima', 'NNS'), ('have', 'VBP'), ('the', 'DT'), ('pics', 'NNS'), ('up', 'RP'), ('soon', 'RB'), ('prolly', 'RB'), ('facebook', 'VB')]",4
1691089560,"[('lol', 'NNS'), ('like', 'IN'), ('how', 'WRB'), ('gud', 'JJ'), ('kobe', 'NN'), ('iz', 'NN'), ('!', '.'), ('!', '.'), ('lol', 'NN'), ('and', 'CC'), ('its', 'PRP$'), ('gunn', 'NN'), ('be', 'VB'), ('the', 'DT'), ('lakers', 'NNS'), ('&', 'CC'), ('amp', 'NN')]",4
1978392943,"[('First', 'NNP'), ('day', 'NN'), ('of', 'IN'), ('shows', 'NNS'), ('is', 'VBZ'), ('done', 'VBN'), ('and', 'CC'), ('looking', 'VBG'), ('forward', 'RB'), ('to', 'TO'), ('Lakers', 'NNP'), ('v', 'NNP'), ('Magic', 'NNP'), ('finals', 'NNS')]",4
2070088074,"[('!', '.')]",4
1559070007,"[('Hi', 'NNP'), ('Carrie', 'NNP'), ('!', '.'), ('How', 'WRB'), ('are', 'VBP'), ('you', 'PRP'), ('?', '.'), ('Girl', 'NNP'), (',', ','), ('Brazil', 'NNP'), ('love', 'VBP'), ('you', 'PRP'), ('!', '.'), ('Come', 'VB'), ('visit', 'NN'), ('here', 'RB'), ('!', '.'), ('Have', 'VBP'), ('a', 'DT'), ('nice', 'JJ'), ('day', 'NN'), ('!', '.'), ('xx', 'NN')]",4
1467987350,"[('Nice', 'NNP'), (',', ','), ('my', 'PRP$'), ('contract', 'NN'), ('was', 'VBD'), ('extended', 'VBN'), ('for', 'IN'), ('another', 'DT'), ('month', 'NN')]",4
1994653836,"[('omg', 'NN'), ('!', '.'), ('well', 'RB'), ('..', 'RB'), ('here', 'RB'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('news', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('in', 'IN'), ('Brazil', 'NNP'), ('with', 'IN'), ('McFly', 'NNP'), (':', ':'), ('!', '.')]",4
1882358244,"[('Hi', 'NNP'), ('Nicole', 'NNP'), (',', ','), ('glad', 'NN'), ('you', 'PRP'), ('loved', 'VBD'), ('Sydney', 'NNP'), ('!', '.'), ('Was', 'NNP'), ('amazing', 'VBG'), ('working', 'VBG'), ('with', 'IN'), ('you', 'PRP'), ('the', 'DT'), ('other', 'JJ'), ('night', 'NN'), ('at', 'IN'), ('301', 'CD'), ('!', '.'), ('Looking', 'VBG'), ('forward', 'RB'), ('to', 'TO'), ('you', 'PRP'), ('coming', 'VBG'), ('back', 'RB')]",4
1824427928,"[('I', 'PRP'), ('know', 'VBP'), ('am', 'VBP'), ('the', 'DT'), ('owner', 'NN'), ('of', 'IN'), ('the', 'DT'), ('ultimate', 'JJ'), ('iPod', 'NN'), ('thanks', 'NNS'), ('to', 'TO'), ('...', ':'), ('My', 'NNP'), ('music', 'NN'), ('collection', 'NN'), ('is', 'VBZ'), ('quite', 'RB'), ('serious', 'JJ'), ('.', '.'), ('That', 'DT'), ('is', 'VBZ'), ('all', 'DT'), ('.', '.'), ('Good', 'JJ'), ('night', 'NN'), ('folks', 'NNS')]",4
1971825496,"[(""I've"", 'NNP'), ('got', 'VBD'), ('a', 'DT'), ('new', 'JJ'), ('toy', 'NN'), ('and', 'CC'), ('have', 'VBP'), ('joined', 'VBN'), ('iphonedom', 'NN'), ('I', 'PRP'), ('love', 'VBP'), ('it', 'PRP'), ('!', '.')]",4
2063164137,"[('Just', 'RB'), ('downloaded', 'VBN'), ('taylor', 'NN'), ('swift', 'NN'), ('because', 'IN'), ('bauer', 'NN'), ('has', 'VBZ'), ('got', 'VBN'), ('me', 'PRP'), ('hooked', 'VBD')]",4
2052940465,"[('think', 'NN'), ('of', 'IN'), ('London', 'NNP'), ('and', 'CC'), (""you'll"", 'PRP'), ('survive', 'VBP'), ('!', '.'), (""Can't"", 'NNP'), ('believe', 'VBP'), ('that', 'IN'), (""it's"", 'NN'), ('less', 'JJR'), ('then', 'RB'), ('a', 'DT'), ('year', 'NN'), ('until', 'IN'), ('I', 'PRP'), ('graduate', 'VBP'), ('!', '.'), ('London', 'NNP'), ('Here', 'RB'), ('I', 'PRP'), ('come', 'VBP'), ('!', '.')]",4
1752749091,"[('I', 'PRP'), ('totally', 'RB'), ('4', 'CD'), ('got', 'VBD'), ('about', 'RB'), ('Golden', 'NNP'), ('Girls', 'NNP'), ('that', 'WDT'), ('is', 'VBZ'), ('a', 'DT'), ('gr8', 'NN'), ('Show', 'NN')]",4
1997963956,"[('great', 'JJ'), ('time', 'NN'), ('at', 'IN'), ('with', 'IN'), ('&', 'CC'), ('amp', 'NN')]",4
1831259934,"[('My', 'PRP$'), ('Lakers', 'NNS'), ('won', 'VBD'), (',', ','), ('now', 'RB'), ('its', 'PRP$'), ('time', 'NN'), ('to', 'TO'), ('see', 'VB'), ('Magic', 'NNP'), ('win', 'VB'), ('against', 'IN'), ('the', 'DT'), ('Celts', 'NNS')]",4
2053234719,"[('taylor', 'NN'), (""swift's"", 'NN'), ('songs', 'NNS'), ('make', 'VBP'), ('me', 'PRP'), ('happy', 'JJ'), (',', ','), ('i', 'JJ'), (""don't"", 'VBP'), ('know', 'VB'), ('why', 'WRB'), ('haha', 'NN')]",4
2055617579,"[('starbucks', 'NNS'), ('with', 'IN'), ('the', 'DT'), ('soon-to-be', 'JJ'), ('bride', 'NN'), ('and', 'CC'), ('her', 'PRP$'), ('sister', 'NN')]",4
1467951978,"[('going', 'VBG'), ('to', 'TO'), ('the', 'DT'), ('sunshine', 'NN'), ('coast', 'NN'), ('on', 'IN'), ('Thursday', 'NNP'), ('should', 'MD'), ('be', 'VB'), ('pretty', 'RB'), ('awesome', 'JJ'), (',', ','), ('i', 'JJ'), ('can', 'MD'), ('update', 'VB'), ('my', 'PRP$'), ('tan', 'NN')]",4
1960351165,"[('A', 'DT'), ('few', 'JJ'), ('more', 'JJR'), ('for', 'IN'), ('you', 'PRP'), ('to', 'TO'), ('follow', 'VB'), (':', ':'), ('...', ':'), ('Welcome', 'NNP'), ('to', 'TO'), ('Twitter', 'NNP'), ('mums', 'NNS')]",4
2060277033,"[('instead', 'RB'), ('i', 'NN'), ('told', 'VBD'), ('my', 'PRP$'), ('mom', 'NN'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), ('mcdonalds', 'NNS'), ('hahaha', 'NNS')]",4
1467952934,"[('Home', 'NN'), ('just', 'RB'), ('in', 'IN'), ('time', 'NN'), ('for', 'IN'), ('Chelsea', 'NNP'), ('Lately', 'NNP')]",4
2180623876,"[('i', 'NN'), ('think', 'VBP'), (""it's"", 'JJ'), ('awesome', 'VBP'), ('that', 'DT'), ('has', 'VBZ'), ('more', 'JJR'), ('votes', 'NNS'), ('than', 'IN'), ('on', 'IN'), ('the', 'DT'), ('tweeterwall', 'NN'), ('.', '.'), ('keep', 'VB'), ('up', 'IN'), ('the', 'DT'), ('work', 'NN'), ('!', '.')]",4
1467822283,"[('Thanks', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('Twitter', 'NNP'), ('add', 'NN'), (',', ','), ('Sunisa', 'NNP'), ('!', '.'), ('I', 'PRP'), ('got', 'VBD'), ('to', 'TO'), ('meet', 'VB'), ('you', 'PRP'), ('once', 'RB'), ('at', 'IN'), ('a', 'DT'), ('HIN', 'NNP'), ('show', 'NN'), ('here', 'RB'), ('in', 'IN'), ('the', 'DT'), ('DC', 'NNP'), ('area', 'NN'), ('and', 'CC'), ('you', 'PRP'), ('were', 'VBD'), ('a', 'DT'), ('sweetheart', 'NN'), ('.', '.')]",4
1967963080,"[('LAKERS', 'NNS'), ('FTW', 'NNP'), ('BABYY', 'NNP'), ('!', '.'), ('!', '.'), ('my', 'PRP$'), ('boys', 'NNS'), ('did', 'VBD'), ('work', 'NN'), ('tonight', 'NN'), ('!', '.'), ('!', '.'), ('!', '.')]",4
1791744579,"[('Demi', 'NNP'), (""I'll"", 'NNP'), ('deff', 'NN'), ('see', 'VBP'), ('you', 'PRP'), ('on', 'IN'), ('Brazil', 'NNP'), ('(', '('), ('S', 'NNP'), ('�', 'NNP'), ('o', 'NNP'), ('Paulo', 'NNP'), (')', ')'), ('on', 'IN'), ('the', 'DT'), ('show', 'NN'), ('&', 'CC'), ('amp', 'NN')]",4
1976960923,"[('Anyone', 'NN'), ('else', 'RB'), ('love', 'VB'), ('the', 'DT'), ('fact', 'NN'), ('that', 'IN'), ('they', 'PRP'), ('#Lakers', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('even', 'RB'), ('playing', 'VBG'), ('tonight', 'NN'), ('but', 'CC'), ('#Kobe', 'NNP'), ('is', 'VBZ'), ('#', '#'), ('5', 'CD'), ('on', 'IN'), ('trending', 'VBG'), ('topics', 'NNS'), ('!', '.')]",4
1976961279,"[('i', 'NN'), ('got', 'VBD'), ('work', 'NN'), ('at', 'IN'), ('8:', 'CD'), ('30', 'CD'), ('so', 'RB'), (""i'm"", 'JJ'), ('going', 'VBG'), ('to', 'TO'), ('bed', 'VB'), ('now', 'RB'), ('.', '.'), ('i', 'VB'), ('shall', 'MD'), ('ttyl', 'VB'), (',', ','), ('have', 'VB'), ('fun', 'VBN'), ('doing', 'VBG'), ('your', 'PRP$'), ('project', 'NN'), ('STARBUCKS', 'NNP'), ('DATE', 'NNP'), ('SOON', 'NNP'), ('?', '.')]",4
2188615777,"[('Girl', 'NNP'), (',', ','), ('what', 'WP'), ('are', 'VBP'), ('you', 'PRP'), ('contemplating', 'VBG'), ('.', '.'), ('We', 'PRP'), ('ARE', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('Vegas', 'VB'), ('!', '.'), ('The', 'DT'), ('concert', 'NN'), ('?', '.'), ('Well', 'UH'), (',', ','), ('that', 'DT'), ('part', 'NN'), ('is', 'VBZ'), ('up', 'RP'), ('in', 'IN'), ('the', 'DT'), ('air', 'NN'), ('!', '.'), ('haha', 'NN')]",4
1986945698,"[('awww', 'NN'), ('thats', 'NNS'), ('my', 'PRP$'), ('job', 'NN'), (',', ','), ('im', 'VBP'), ('like', 'IN'), ('mcdonalds', 'NNS'), ('girl', 'VBP'), (',', ','), ('i', 'JJ'), ('love', 'VBP'), ('to', 'TO'), ('see', 'VB'), ('you', 'PRP'), ('smile', 'VB')]",4
1969959831,"[('I', 'PRP'), ('think', 'VBP'), ('even', 'RB'), ('the', 'DT'), ('coolest', 'JJS'), ('ppl', 'NN'), ('have', 'VBP'), ('a', 'DT'), ('geek', 'JJ'), ('inside', 'NN'), ('waiting', 'VBG'), ('patiently', 'RB'), ('to', 'TO'), ('get', 'VB'), ('out', 'RP'), ('...', ':')]",4
1998858304,"[('Honey', 'NNP'), (',', ','), (""you're"", 'NN'), ('not', 'RB'), ('only', 'RB'), ('on', 'IN'), ('the', 'DT'), ('1st', 'CD'), ('page', 'NN'), (',', ','), (""you're"", 'RB'), ('within', 'IN'), ('about', 'IN'), ('100', 'CD'), ('votes', 'NNS'), ('of', 'IN'), ('Obama', 'NNP'), ('.', '.'), ('Rock', 'NNP'), ('that', 'IN'), ('grass', 'NN'), ('skirt', 'NN'), (',', ','), ('luv', 'NN'), ('.', '.')]",4
1468036672,"[('very', 'RB'), ('nice', 'JJ'), ('pics', 'NNS'), ('!', '.'), ('Such', 'PDT'), ('a', 'DT'), ('cute', 'JJ'), ('family', 'NN'), ('!', '.')]",4
1467972403,"[('Goodnight', 'NNP'), ('and', 'CC'), ('take', 'VB'), ('care', 'NN')]",4
1467952308,"[(""doesn't"", 'VBP'), ('make', 'VB'), ('you', 'PRP'), ('look', 'VB'), ('fat', 'VBN'), ('at', 'IN'), ('all', 'DT'), ('man', 'NN'), ('.', '.'), ('Good', 'JJ'), ('photo', 'NN'), ('.', '.')]",4
1686285768,"[('im', 'NN'), ('not', 'RB'), ('gonna', 'JJ'), ('lie', 'NN'), (',', ','), ('i', 'VB'), ('absolutely', 'RB'), ('LOVED', 'NNP'), ('JONAS', 'NNP'), ('.', '.'), ('hahahaha', 'NN'), (',', ','), ('those', 'DT'), ('boys', 'NNS'), ('can', 'MD'), ('do', 'VB'), ('no', 'DT'), ('wrong', 'VB')]",4
2065608954,"[('will', 'MD'), ('you', 'PRP'), ('watch', 'VB'), ('Green', 'NNP'), ('Day', 'NNP'), ('on', 'IN'), ('UK', 'NNP'), ('this', 'DT'), ('year', 'NN'), ('?', '.'), (""can't"", 'NN'), ('wait', 'NN'), ('to', 'TO'), ('see', 'VB'), ('them', 'PRP'), ('in', 'IN'), ('Brazil', 'NNP'), ('...', ':'), ('Billie', 'NNP'), ('is', 'VBZ'), ('trying', 'VBG'), ('to', 'TO'), ('learn', 'VB'), ('some', 'DT'), ('portuguese', 'JJ'), ('!', '.')]",4
1985646530,"[('sooo', 'NN'), ('excited', 'VBD'), ('...', ':'), ('i', 'NN'), ('just', 'RB'), ('bought', 'VBD'), ('tickets', 'NNS'), ('to', 'TO'), ('Taylor', 'NNP'), ('Swift', 'NNP'), ('.', '.'), ('ahhhhhh', 'NN')]",4
2011928741,"[('liked', 'VBN'), ('seeing', 'VBG'), ('President', 'NNP'), ('Obama', 'NNP'), ('visit', 'VBD'), ('5', 'CD'), ('Guys', 'NNP')]",4
1467841943,"[('congrats', 'NNS'), ('on', 'IN'), ('100,000', 'CD'), ('followers', 'NNS'), ('.', '.'), ('Wow', 'NNP'), ('almost', 'RB'), ('4', 'CD'), ('times', 'NNS'), ('of', 'IN'), ('what', 'WP'), ('I', 'PRP'), ('have', 'VBP')]",4
1467972949,"[('I', 'PRP'), ('heard', 'VBP'), ('about', 'IN'), ('that', 'DT'), ('contest', 'NN'), ('!', '.'), ('Congrats', 'NNP'), ('girl', 'NN'), ('!', '.'), ('!', '.')]",4
2032716210,"[('Hi', 'NNP'), ('Amy', 'NNP'), ('.', '.'), ('I', 'PRP'), ('great', 'JJ'), ('.', '.'), ('I', 'PRP'), ('took', 'VBD'), ('a', 'DT'), ('vacation', 'NN'), ('day', 'NN'), ('today', 'NN'), ('in', 'IN'), ('order', 'NN'), ('to', 'TO'), ('attend', 'VB'), ('a', 'DT'), ('Executive', 'NNP'), ('Committee', 'NNP'), ('meeting', 'VBG'), ('tonight', 'NN'), ('.', '.'), ('Obama', 'NNP'), ('makes', 'VBZ'), ('me', 'PRP'), ('so', 'IN'), ('proud', 'JJ')]",4
2181521610,"[('Thank', 'NNP'), ('you', 'PRP'), ('Donna', 'NNP'), ('.', '.')]",4
1834752708,"[('Starbucks', 'NNS'), ('then', 'RB'), ('schooll', 'VBP'), ('(:', 'NNP'), ('last', 'JJ'), ('Monday', 'NNP'), ('of', 'IN'), ('middle', 'JJ'), ('school', 'NN'), ('!', '.')]",0
1978826536,"[('YUP', 'NN'), ('!', '.'), (""I'm"", 'NNP'), ('seeing', 'VBG'), ('them', 'PRP'), ('in', 'IN'), ('August', 'NNP'), ('!', '.'), ('woot', 'NN'), ('woot', 'NN'), ('!', '.'), ('my', 'PRP$'), ('first', 'JJ'), ('concert', 'NN'), ('was', 'VBD'), ('with', 'IN'), ('Corbin', 'NNP'), ('Bleu', 'NNP'), (',', ','), ('Drake', 'NNP'), ('Bell', 'NNP'), (',', ','), ('and', 'CC'), ('Aly', 'NNP'), ('&', 'CC'), ('amp', 'NN')]",4
2176417861,"[('Feeling', 'VBG'), ('bad', 'JJ'), ('My', 'NNP'), ('stomach', 'NN'), ('hurts', 'VBZ'), ('.', '.'), ('Going', 'VBG'), ('to', 'TO'), ('have', 'VB'), ('lunch', 'NN'), ('and', 'CC'), ('watch', 'NN'), ('Oprah', 'NNP'), ('at', 'IN'), ('3', 'CD'), (""o'clock"", 'SYM'), ('-', ':'), ('that', 'WDT'), ('will', 'MD'), ('make', 'VB'), ('me', 'PRP'), ('feel', 'VB'), ('better', 'RB')]",0
2252134609,"[('Working', 'VBG'), ('AGAIN', 'NNP'), ('today', 'NN'), ('!', '.'), ('I', 'PRP'), (""haven't"", 'VBP'), ('had', 'VBD'), ('a', 'DT'), ('day', 'NN'), ('off', 'RP'), ('in', 'IN'), ('over', 'IN'), ('a', 'DT'), ('week', 'NN'), ('...', ':'), (""I'm"", 'NNP'), ('so', 'IN'), ('sick', 'JJ'), ('of', 'IN'), ('starbucks', 'NNS')]",0
1467824911,"[('loves', 'NNS'), ('chocolate', 'VBP'), ('milk', 'NN'), ('and', 'CC'), ('that', 'DT'), ('is', 'VBZ'), ('GF', 'NNP'), ('YEAH', 'NNP'), ('..', 'NN')]",4
1880801549,"[('i', 'NN'), ('voted', 'VBD'), ('like', 'IN'), ('ten', 'NNS'), ('times', 'NNS')]",4
2197128859,"[('I', 'PRP'), (""wasn't"", 'VBP'), ('worried', 'JJ'), ('about', 'IN'), ('Xbox', 'NNP'), (""Live's"", 'NNP'), ('downtime', 'NN'), ('today', 'NN'), (',', ','), ('until', 'IN'), ('I', 'PRP'), ('realize', 'VBP'), ('I', 'PRP'), ('also', 'RB'), (""won't"", 'VBP'), ('have', 'VBP'), ('Netflix', 'VBN'), ('on', 'IN'), ('360', 'CD'), ('.', '.')]",0
1467953820,"[('Is', 'VBZ'), ('lying', 'VBG'), ('in', 'IN'), ('bed', 'NN'), ('with', 'IN'), ('a', 'DT'), ('babe', 'NN')]",4
2248861114,"[('watching', 'VBG'), ('that', 'IN'), ('70s', 'CD'), ('waiting', 'VBG'), ('for', 'IN'), ('my', 'PRP$'), ('headache', 'NN'), ('to', 'TO'), ('go', 'VB'), ('away', 'RB'), ('lasted', 'VBN'), ('all', 'DT'), ('day', 'NN'), ('...', ':')]",0
2192019323,"[('England', 'NNP'), ('trip', 'NN'), ('update', 'NN'), (':', ':'), ('just', 'RB'), ('saw', 'NN'), ('stonehenge', 'NN'), ('and', 'CC'), ('now', 'RB'), ('heading', 'VBG'), ('to', 'TO'), ('london', 'VB'), ('!', '.')]",4
1467917606,"[('we', 'PRP'), ('found', 'VBD'), ('a', 'DT'), ('great', 'JJ'), ('Chinese', 'JJ'), ('place', 'NN'), ('to', 'TO'), ('hang', 'VB'), ('out', 'RP'), ('at', 'IN')]",4
1468000014,"[('Just', 'RB'), ('got', 'VBD'), ('done', 'VBN'), ('watching', 'VBG'), ('the', 'DT'), ('new', 'JJ'), ('House', 'NNP'), ('episode.Definitely', 'RB'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('saddest', 'JJS'), ('episodes', 'NNS'), ('ever', 'RB'), ('.', '.')]",0
1467843568,"[('Was', 'NNP'), ('intending', 'VBG'), ('to', 'TO'), ('finish', 'VB'), ('editing', 'VBG'), ('my', 'PRP$'), ('536', 'CD'), ('-', ':'), ('page', 'NN'), ('novel', 'JJ'), ('manuscript', 'NN'), ('tonight', 'NN'), (',', ','), ('but', 'CC'), ('that', 'DT'), ('will', 'MD'), ('probably', 'RB'), ('not', 'RB'), ('happen', 'VB'), ('.', '.'), ('And', 'CC'), ('only', 'RB'), ('12', 'CD'), ('pages', 'NNS'), ('are', 'VBP'), ('left', 'VBN')]",0
1467843590,"[('Just', 'NNP'), ('had', 'VBD'), ('a', 'DT'), ('martini', 'NN'), ('myself', 'NN'), ('.', '.')]",4
2232391007,"[('Is', 'VBZ'), ('going', 'VBG'), ('to', 'TO'), ('Vegas', 'NNP'), ('but', 'CC'), ('wanting', 'VBG'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), ('Seattle', 'VB')]",0
2051019953,"[('my', 'PRP$'), ('doctor', 'NN'), ('told', 'VBD'), ('me', 'PRP'), ('to', 'TO'), ('stop', 'VB'), ('caffine', 'NN'), ('.', '.'), (""I'm"", 'NNP'), ('like', 'IN'), ('a', 'DT'), ('tea', 'NN'), ('&', 'CC'), ('amp', 'NN')]",0
1467943375,"[('Why', 'WRB'), ('is', 'VBZ'), ('that', 'IN'), ('when', 'WRB'), ('you', 'PRP'), ('have', 'VBP'), ('time', 'NN'), ('off', 'RP'), ('from', 'IN'), ('work', 'NN'), ('you', 'PRP'), ('get', 'VBP'), ('sick', 'JJ'), ('?', '.')]",0
1573415270,"[(',', ','), ('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('keep', 'VB'), ('following', 'VBG'), ('u', 'JJ'), (',', ','), ('but', 'CC'), ('all', 'PDT'), ('the', 'DT'), ('repeated', 'VBN'), ('tweets', 'NNS'), ('u', 'JJ'), ('do', 'VBP'), ('r', 'VB'), ('outta', 'VB'), ('control', 'NN'), ('!', '.')]",0
1467872181,"[('I', 'PRP'), ('know', 'VBP'), ('right', 'JJ'), ('.', '.'), ('I', 'PRP'), ('dunno', 'VBP'), ('what', 'WP'), ('is', 'VBZ'), ('going', 'VBG'), ('on', 'IN'), ('with', 'IN'), ('twitter', 'NN'), ('.', '.')]",0
2064920886,"[('Facebook', 'NNP'), (""doesn't"", 'NN'), ('load', 'NN')]",0
